avgtempF,totalSnow,humid,wind,precip,sunHour,year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,label
63.03333333333333,0.0,76.13333333333334,9.2,0.0466666666666666,14.163333333333332,2015,False,False,False,False,False,True,False,False,False,False,False,False,1
53.46666666666667,0.0,71.13333333333334,4.866666666666666,0.3833333333333333,10.596666666666668,2017,False,False,False,True,False,False,False,False,False,False,False,False,0
50.29032258064516,0.0,78.54838709677419,4.903225806451613,0.132258064516129,8.658064516129032,2016,True,False,False,False,False,False,False,False,False,False,False,False,0
89.74193548387096,0.0,31.516129032258064,6.032258064516129,0.0677419354838709,13.22258064516129,2016,False,False,False,False,False,False,True,False,False,False,False,False,1
77.23333333333333,0.0,28.73333333333333,8.466666666666667,0.0,11.996666666666664,2011,False,False,False,True,False,False,False,False,False,False,False,False,0
80.13333333333334,0.0,32.733333333333334,5.466666666666667,0.0033333333333333,11.550000000000002,2009,False,False,False,False,False,False,False,False,True,False,False,False,1
91.03225806451611,0.0,35.54838709677419,5.870967741935484,0.0129032258064516,11.487096774193551,2017,False,False,False,False,False,False,False,True,False,False,False,False,1
30.35483870967742,2.6047752095504197,90.90322580645162,3.5161290322580645,0.4129032258064516,5.958064516129031,2019,False,False,False,False,False,False,False,False,False,False,False,True,0
54.774193548387096,0.0,56.096774193548384,4.580645161290323,0.0129032258064516,9.42903225806452,2014,True,False,False,False,False,False,False,False,False,False,False,False,0
65.86666666666666,0.0,76.3,9.366666666666667,0.0166666666666666,11.14,2013,False,False,False,False,False,False,False,False,True,False,False,False,0
67.26666666666667,0.0,64.46666666666667,5.133333333333334,0.0,11.59,2012,False,False,False,False,False,False,False,False,True,False,False,False,0
66.0,0.0,48.61290322580645,4.838709677419355,0.0032258064516129,10.88064516129032,2013,False,False,False,False,False,False,False,False,False,True,False,False,0
68.54838709677419,0.0,63.12903225806452,6.870967741935484,0.0096774193548387,13.161290322580644,2016,False,False,False,False,True,False,False,False,False,False,False,False,0
46.54838709677419,0.0,79.48387096774194,7.838709677419355,0.5451612903225808,8.238709677419356,2017,True,False,False,False,False,False,False,False,False,False,False,False,0
46.3,0.1469816272965879,64.43333333333334,5.966666666666667,0.09,11.263333333333334,2014,False,False,False,True,False,False,False,False,False,False,False,False,0
74.87096774193549,0.0,31.967741935483872,5.67741935483871,0.0,11.490322580645168,2020,False,False,False,False,False,False,False,True,False,False,False,False,1
80.43333333333334,0.0,55.16666666666666,4.0,0.0233333333333333,11.153333333333336,2015,False,False,False,False,False,False,False,False,True,False,False,False,1
63.903225806451616,0.0,65.09677419354838,9.129032258064516,0.0225806451612903,12.438709677419354,2009,False,False,False,False,True,False,False,False,False,False,False,False,0
74.46666666666667,0.0,60.03333333333333,4.0,0.0166666666666666,11.420000000000003,2017,False,False,False,False,False,False,False,False,True,False,False,False,1
43.483870967741936,0.0,52.935483870967744,4.645161290322581,0.0096774193548387,8.364516129032255,2011,False,False,False,False,False,False,False,False,False,False,False,True,0
56.74193548387097,0.0,58.12903225806452,5.516129032258065,0.032258064516129,8.412903225806447,2018,False,False,False,False,False,False,False,False,False,False,False,True,0
33.67857142857143,0.4541619797525308,73.85714285714286,6.464285714285714,0.0571428571428571,10.371428571428575,2012,False,True,False,False,False,False,False,False,False,False,False,False,0
57.483870967741936,0.0,67.90322580645162,3.3548387096774195,0.2483870967741935,11.964516129032257,2020,False,False,False,False,True,False,False,False,False,False,False,False,1
57.6,0.0,46.56666666666667,6.033333333333333,0.01,8.729999999999995,2014,False,False,False,False,False,False,False,False,False,False,True,False,0
43.03225806451613,0.4876809753619508,73.54838709677419,10.580645161290322,0.132258064516129,10.032258064516132,2016,False,False,True,False,False,False,False,False,False,False,False,False,0
67.6774193548387,0.0,45.483870967741936,6.483870967741935,0.0483870967741935,13.748387096774197,2014,False,False,False,False,True,False,False,False,False,False,False,False,0
75.2258064516129,0.0,51.54838709677419,5.225806451612903,0.0,13.180645161290332,2020,False,False,False,False,False,False,True,False,False,False,False,False,1
51.80645161290322,0.0,47.12903225806452,4.32258064516129,0.0387096774193548,9.303225806451614,2014,True,False,False,False,False,False,False,False,False,False,False,False,0
78.41935483870968,0.0,52.32258064516129,4.225806451612903,0.0483870967741935,13.987096774193551,2014,False,False,False,False,False,False,True,False,False,False,False,False,1
68.03225806451613,0.0,56.354838709677416,6.67741935483871,0.1451612903225806,13.51290322580645,2009,False,False,False,False,True,False,False,False,False,False,False,False,0
68.76666666666667,0.0,44.06666666666667,7.566666666666666,0.0433333333333333,14.233333333333333,2013,False,False,False,False,False,True,False,False,False,False,False,False,0
49.03225806451613,0.0,42.0,4.451612903225806,0.0129032258064516,8.538709677419352,2013,False,False,False,False,False,False,False,False,False,False,False,True,0
77.12903225806451,0.0,55.38709677419355,4.483870967741935,0.0129032258064516,13.906451612903227,2013,False,False,False,False,False,False,True,False,False,False,False,False,1
48.29032258064516,0.0,81.96774193548387,8.419354838709678,0.6096774193548388,7.783870967741937,2018,True,False,False,False,False,False,False,False,False,False,False,False,0
36.8,0.5078740157480314,67.4,5.366666666666666,0.0733333333333333,7.25333333333333,2020,False,False,False,False,False,False,False,False,False,False,True,False,0
89.19354838709677,0.0,33.70967741935484,4.612903225806452,0.0032258064516129,13.961290322580648,2018,False,False,False,False,False,False,True,False,False,False,False,False,1
64.2258064516129,0.0,29.06451612903226,7.548387096774194,0.0096774193548387,11.470967741935487,2012,False,False,True,False,False,False,False,False,False,False,False,False,0
54.16666666666666,0.0,71.8,4.766666666666667,0.0966666666666666,8.363333333333332,2010,False,False,False,False,False,False,False,False,False,False,True,False,0
72.86666666666666,0.0,39.4,5.5,0.0166666666666666,11.503333333333334,2010,False,False,False,False,False,False,False,False,True,False,False,False,1
64.35483870967742,0.0,45.38709677419355,5.064516129032258,0.0612903225806451,11.338709677419358,2014,False,False,False,False,False,False,False,True,False,False,False,False,0
85.93548387096774,0.0,39.0,6.741935483870968,0.0,11.600000000000003,2014,False,False,False,False,False,False,False,True,False,False,False,False,0
55.29032258064516,0.0,42.67741935483871,5.096774193548387,0.0161290322580645,9.609677419354842,2014,True,False,False,False,False,False,False,False,False,False,False,False,0
82.12903225806451,0.0,28.451612903225808,3.903225806451613,0.0032258064516129,11.600000000000003,2016,False,False,False,False,False,False,False,True,False,False,False,False,1
60.36666666666667,0.0,33.1,5.2,0.02,8.589999999999996,2013,False,False,False,False,False,False,False,False,False,False,True,False,0
80.19354838709677,0.0,44.064516129032256,4.32258064516129,0.0,14.022580645161293,2012,False,False,False,False,False,False,True,False,False,False,False,False,1
53.16129032258065,0.0,72.6774193548387,5.0,0.232258064516129,8.780645161290321,2019,True,False,False,False,False,False,False,False,False,False,False,False,0
78.0,0.0,15.966666666666669,7.766666666666667,0.0,11.88,2013,False,False,False,True,False,False,False,False,False,False,False,False,0
77.33333333333333,0.0,55.16666666666666,4.566666666666666,0.01,14.5,2015,False,False,False,False,False,True,False,False,False,False,False,False,0
58.2,0.4501312335958004,51.23333333333333,4.9,0.0933333333333333,11.510000000000002,2017,False,False,False,False,False,False,False,False,True,False,False,False,1
75.83333333333333,0.0,38.333333333333336,4.2,0.01,11.546666666666669,2017,False,False,False,False,False,False,False,False,True,False,False,False,1
65.06451612903226,0.0,63.903225806451616,3.838709677419355,0.0516129032258064,13.409677419354846,2015,False,False,False,False,False,False,True,False,False,False,False,False,1
53.87096774193548,0.0,78.64516129032258,4.193548387096774,0.1483870967741935,9.6,2018,False,False,True,False,False,False,False,False,False,False,False,False,0
51.774193548387096,0.0,70.2258064516129,7.032258064516129,0.0580645161290322,8.11290322580645,2008,False,False,False,False,False,False,False,False,False,False,False,True,0
38.8,0.3320209973753281,69.66666666666667,6.8,0.0433333333333333,11.023333333333335,2009,False,False,False,True,False,False,False,False,False,False,False,False,0
70.3225806451613,0.0,26.41935483870968,5.0,0.0161290322580645,14.393548387096772,2009,False,False,False,False,False,False,True,False,False,False,False,False,0
49.86666666666667,0.0078740157480314,51.2,4.5,0.18,8.259999999999998,2012,False,False,False,False,False,False,False,False,False,False,True,False,0
54.766666666666666,0.0,68.03333333333333,4.433333333333334,0.1733333333333333,8.239999999999997,2017,False,False,False,False,False,False,False,False,False,False,True,False,0
54.66666666666666,0.0,72.8,7.833333333333333,0.14,10.843333333333334,2010,False,False,False,True,False,False,False,False,False,False,False,False,0
88.93548387096774,0.0,30.12903225806452,4.419354838709677,0.0,13.92903225806452,2017,False,False,False,False,False,False,True,False,False,False,False,False,1
74.2,0.0,50.1,6.266666666666667,0.0,14.366666666666667,2020,False,False,False,False,False,True,False,False,False,False,False,False,0
61.766666666666666,0.0,56.766666666666666,5.3,0.0466666666666666,11.05666666666667,2014,False,False,False,True,False,False,False,False,False,False,False,False,0
61.36666666666667,0.0,70.26666666666667,7.166666666666667,0.0533333333333333,11.096666666666668,2014,False,False,False,True,False,False,False,False,False,False,False,False,0
69.54838709677419,0.0,52.935483870967744,7.129032258064516,0.0161290322580645,13.096774193548386,2013,False,False,False,False,True,False,False,False,False,False,False,False,1
77.35483870967742,0.0,52.903225806451616,6.32258064516129,0.0,11.600000000000003,2012,False,False,False,False,False,False,False,True,False,False,False,False,0
75.61290322580645,0.0,54.38709677419355,6.903225806451613,0.0,13.27741935483872,2013,False,False,False,False,False,False,True,False,False,False,False,False,0
49.16666666666666,0.0039370078740157,75.63333333333334,7.3,0.2333333333333333,10.67666666666667,2010,False,False,False,True,False,False,False,False,False,False,False,False,0
79.93548387096774,0.0,47.80645161290322,5.709677419354839,0.0193548387096774,13.077419354838716,2014,False,False,False,False,False,False,True,False,False,False,False,False,0
69.12903225806451,0.0,46.935483870967744,5.096774193548387,0.0096774193548387,11.600000000000003,2013,False,False,False,False,False,False,False,True,False,False,False,False,0
55.9,0.0,67.63333333333334,11.633333333333333,0.0166666666666666,11.263333333333335,2009,False,False,False,True,False,False,False,False,False,False,False,False,0
37.70967741935484,1.4897129794259585,84.29032258064517,8.0,0.3935483870967741,7.603225806451612,2010,True,False,False,False,False,False,False,False,False,False,False,False,0
54.354838709677416,0.0,53.0,6.451612903225806,0.0387096774193548,13.948387096774193,2014,False,False,False,False,True,False,False,False,False,False,False,False,0
79.41935483870968,0.0,30.870967741935484,6.0,0.0193548387096774,14.46774193548387,2017,False,False,False,False,False,False,True,False,False,False,False,False,1
58.0,0.0,66.63333333333334,5.533333333333333,0.1199999999999999,10.506666666666668,2016,False,False,False,True,False,False,False,False,False,False,False,False,0
54.23333333333333,0.0,79.46666666666667,9.833333333333334,0.1366666666666666,10.95666666666667,2013,False,False,False,True,False,False,False,False,False,False,False,False,0
77.2,0.0,46.2,4.8,0.0,11.553333333333336,2018,False,False,False,False,False,False,False,False,True,False,False,False,0
74.06666666666666,0.0,49.96666666666667,5.966666666666667,0.0,14.463333333333331,2014,False,False,False,False,False,True,False,False,False,False,False,False,0
65.19354838709677,0.0,51.935483870967744,7.225806451612903,0.0258064516129032,10.6258064516129,2008,False,False,False,False,False,False,False,False,False,True,False,False,0
70.74193548387096,0.0,54.193548387096776,4.774193548387097,0.0064516129032258,10.874193548387092,2014,False,False,False,False,False,False,False,False,False,True,False,False,0
52.45161290322581,0.0,42.58064516129032,6.354838709677419,0.0354838709677419,9.983870967741934,2012,True,False,False,False,False,False,False,False,False,False,False,False,0
55.38709677419355,0.0,64.74193548387096,5.064516129032258,0.1032258064516129,7.787096774193544,2010,False,False,False,False,False,False,False,False,False,False,False,True,0
91.19354838709675,0.0,29.35483870967742,6.451612903225806,0.0064516129032258,13.783870967741942,2019,False,False,False,False,False,False,True,False,False,False,False,False,1
64.03333333333333,0.0,65.46666666666667,6.233333333333333,0.0533333333333333,10.333333333333336,2016,False,False,False,True,False,False,False,False,False,False,False,False,0
70.3,0.0,34.1,6.166666666666667,0.0033333333333333,11.6,2008,False,False,False,False,False,False,False,False,True,False,False,False,0
65.93333333333334,0.0013123359580052,40.9,6.666666666666667,0.01,14.29,2020,False,False,False,False,False,True,False,False,False,False,False,False,1
50.17857142857143,0.0,78.39285714285714,9.357142857142858,0.3678571428571429,8.767857142857142,2009,False,True,False,False,False,False,False,False,False,False,False,False,0
38.29032258064516,0.0,48.87096774193548,7.709677419354839,0.0,8.480645161290319,2011,False,False,False,False,False,False,False,False,False,False,False,True,0
83.63333333333334,0.0,28.666666666666668,4.8,0.0,11.55666666666667,2020,False,False,False,False,False,False,False,False,True,False,False,False,0
64.03333333333333,0.0,61.4,6.4,0.1233333333333333,11.00666666666667,2017,False,False,False,True,False,False,False,False,False,False,False,False,0
57.54838709677419,0.0,41.38709677419355,3.2580645161290325,0.0387096774193548,9.622580645161287,2014,True,False,False,False,False,False,False,False,False,False,False,False,1
55.833333333333336,0.0,72.36666666666666,8.933333333333334,0.0833333333333333,8.939999999999996,2011,False,False,False,False,False,False,False,False,False,False,True,False,0
47.03225806451613,0.0,73.06451612903226,8.516129032258064,0.1870967741935484,8.838709677419356,2009,True,False,False,False,False,False,False,False,False,False,False,False,0
62.0,0.0,75.5,5.733333333333333,0.0333333333333333,10.78,2020,False,False,False,False,False,False,False,False,True,False,False,False,0
81.73333333333333,0.0,37.56666666666667,6.166666666666667,0.0066666666666666,11.470000000000002,2019,False,False,False,False,False,False,False,False,True,False,False,False,1
66.43333333333334,0.0196850393700787,51.53333333333333,5.4,0.0366666666666666,14.326666666666666,2012,False,False,False,False,False,True,False,False,False,False,False,False,0
74.03225806451613,0.0,66.09677419354838,3.741935483870968,0.0032258064516129,11.600000000000003,2017,False,False,False,False,False,False,False,True,False,False,False,False,0
88.48387096774194,0.0,30.967741935483872,3.838709677419355,0.0,11.600000000000003,2010,False,False,False,False,False,False,False,True,False,False,False,False,0
60.785714285714285,0.0,41.535714285714285,6.464285714285714,0.0178571428571428,10.9,2014,False,True,False,False,False,False,False,False,False,False,False,False,1
59.60714285714285,0.0,54.82142857142857,6.892857142857143,0.0142857142857142,10.210714285714287,2016,False,True,False,False,False,False,False,False,False,False,False,False,0
64.5,0.0,36.73333333333333,6.766666666666667,0.0066666666666666,11.423333333333336,2016,False,False,False,False,False,False,False,False,True,False,False,False,1
51.64516129032258,0.0,51.774193548387096,5.806451612903226,0.0612903225806451,10.80967741935484,2018,False,False,False,False,False,False,False,False,False,True,False,False,0
43.0,0.5551181102362205,63.23333333333333,5.6,0.0966666666666666,8.766666666666662,2011,False,False,False,False,False,False,False,False,False,False,True,False,1
48.38709677419355,0.0,67.03225806451613,4.483870967741935,0.1548387096774193,7.767741935483868,2012,False,False,False,False,False,False,False,False,False,False,False,True,0
50.064516129032256,0.0558801117602235,56.83870967741935,7.129032258064516,0.4451612903225806,10.009677419354835,2016,False,False,False,False,False,False,False,False,False,True,False,False,0
40.2,0.2545931758530183,70.23333333333333,6.166666666666667,0.0466666666666666,8.246666666666663,2016,False,False,False,False,False,False,False,False,False,False,True,False,0
58.785714285714285,0.0,65.92857142857143,5.928571428571429,0.1464285714285714,10.246428571428568,2009,False,True,False,False,False,False,False,False,False,False,False,False,0
66.45161290322581,0.0,71.25806451612904,7.225806451612903,0.0,13.216129032258074,2009,False,False,False,False,False,False,True,False,False,False,False,False,1
49.21428571428572,0.0,73.96428571428571,4.678571428571429,0.1607142857142857,9.485714285714284,2011,False,True,False,False,False,False,False,False,False,False,False,False,0
73.64516129032258,0.0,37.29032258064516,6.0,0.0064516129032258,11.561290322580648,2009,False,False,False,False,False,False,False,True,False,False,False,False,0
65.38709677419355,0.0,61.74193548387097,5.0,0.0612903225806451,10.845161290322578,2012,False,False,False,False,False,False,False,False,False,True,False,False,1
41.93333333333333,1.599737532808399,82.43333333333334,8.266666666666667,0.3533333333333333,9.876666666666663,2010,False,False,False,True,False,False,False,False,False,False,False,False,0
47.096774193548384,0.0457200914401828,73.87096774193549,7.67741935483871,0.3709677419354839,8.564516129032258,2010,True,False,False,False,False,False,False,False,False,False,False,False,0
75.6,0.0,50.4,5.1,0.0033333333333333,14.326666666666666,2020,False,False,False,False,False,True,False,False,False,False,False,False,1
92.80645161290325,0.0,14.741935483870968,6.32258064516129,0.0,12.041935483870974,2008,False,False,False,False,False,False,False,True,False,False,False,False,1
52.32258064516129,0.0,71.90322580645162,5.451612903225806,0.0741935483870967,9.564516129032256,2020,False,False,True,False,False,False,False,False,False,False,False,False,0
40.03225806451613,0.0050800101600203,72.35483870967742,5.354838709677419,0.0354838709677419,9.141935483870972,2013,True,False,False,False,False,False,False,False,False,False,False,False,0
84.6774193548387,0.0,38.2258064516129,7.193548387096774,0.0,11.600000000000003,2018,False,False,False,False,False,False,False,True,False,False,False,False,0
59.16129032258065,0.0,79.64516129032258,7.451612903225806,0.0612903225806451,12.935483870967742,2014,False,False,False,False,True,False,False,False,False,False,False,False,0
87.35483870967742,0.0,25.387096774193548,4.354838709677419,0.0,14.093548387096778,2020,False,False,False,False,False,False,True,False,False,False,False,False,1
65.48387096774194,0.0,38.38709677419355,4.67741935483871,0.0096774193548387,11.600000000000003,2013,False,False,False,False,False,False,False,True,False,False,False,False,1
73.48387096774194,0.0,38.45161290322581,9.96774193548387,0.0,13.9483870967742,2011,False,False,False,False,True,False,False,False,False,False,False,False,1
67.80645161290323,0.0,59.193548387096776,6.225806451612903,0.0096774193548387,13.138709677419351,2015,False,False,False,False,True,False,False,False,False,False,False,False,0
43.03333333333333,0.9238845144356956,56.36666666666667,2.833333333333333,0.11,8.329999999999997,2019,False,False,False,False,False,False,False,False,False,False,True,False,1
55.45161290322581,0.0,66.25806451612904,3.4838709677419355,0.0709677419354838,9.125806451612902,2018,True,False,False,False,False,False,False,False,False,False,False,False,0
48.064516129032256,0.0,87.6774193548387,9.516129032258064,0.7483870967741936,5.983870967741937,2010,False,False,False,False,False,False,False,False,False,False,False,True,0
50.67741935483871,0.0,51.83870967741935,2.903225806451613,0.0161290322580645,7.829032258064513,2020,False,False,False,False,False,False,False,False,False,False,False,True,1
86.09677419354838,0.0,36.2258064516129,5.064516129032258,0.0,13.958064516129037,2019,False,False,False,False,False,False,True,False,False,False,False,False,1
67.6,0.0,65.6,8.6,0.0,11.503333333333334,2009,False,False,False,False,False,False,False,False,True,False,False,False,0
91.6774193548387,0.0,34.96774193548387,5.870967741935484,0.0354838709677419,11.93870967741936,2012,False,False,False,False,False,False,False,True,False,False,False,False,1
52.483870967741936,0.0,76.29032258064517,5.903225806451613,0.1741935483870967,7.341935483870966,2019,False,False,False,False,False,False,False,False,False,False,False,True,0
70.38709677419355,0.0,43.45161290322581,5.774193548387097,0.0161290322580645,13.729032258064516,2013,False,False,False,False,True,False,False,False,False,False,False,False,0
51.12903225806452,0.0,76.09677419354838,6.064516129032258,0.1741935483870967,9.938709677419356,2012,False,False,True,False,False,False,False,False,False,False,False,False,0
58.74193548387097,0.0,52.0,5.709677419354839,0.0612903225806451,8.538709677419352,2011,False,False,False,False,False,False,False,False,False,False,False,True,0
61.70967741935484,0.0,38.12903225806452,5.709677419354839,0.0,10.038709677419355,2014,True,False,False,False,False,False,False,False,False,False,False,False,1
50.71428571428572,0.0,70.07142857142857,5.857142857142857,0.1571428571428571,9.957142857142856,2011,False,True,False,False,False,False,False,False,False,False,False,False,0
61.93333333333333,0.0341207349081364,41.43333333333333,5.266666666666667,0.02,11.326666666666666,2014,False,False,False,False,False,False,False,False,True,False,False,False,1
30.580645161290324,3.550927101854203,85.25806451612904,6.774193548387097,0.5806451612903226,9.938709677419356,2018,False,False,True,False,False,False,False,False,False,False,False,False,0
70.0,0.0,47.45161290322581,3.161290322580645,0.0032258064516129,14.083870967741936,2020,False,False,False,False,False,False,True,False,False,False,False,False,1
41.58064516129032,2.095504191008381,82.70967741935483,4.935483870967742,0.3516129032258064,10.345161290322585,2017,False,False,True,False,False,False,False,False,False,False,False,False,0
28.548387096774192,0.7404114808229618,89.03225806451613,5.096774193548387,0.0870967741935483,8.270967741935484,2011,True,False,False,False,False,False,False,False,False,False,False,False,0
70.33333333333333,0.0,41.13333333333333,4.733333333333333,0.0,11.59,2008,False,False,False,False,False,False,False,False,True,False,False,False,1
75.46666666666667,0.0,41.3,4.7,0.0,11.59,2008,False,False,False,False,False,False,False,False,True,False,False,False,0
81.26666666666667,0.0,35.86666666666667,4.9,0.0,14.463333333333331,2017,False,False,False,False,False,True,False,False,False,False,False,False,1
63.766666666666666,0.0,78.0,7.5,0.0,11.46,2016,False,False,False,False,False,False,False,False,True,False,False,False,0
53.483870967741936,0.0,70.83870967741936,4.161290322580645,0.0548387096774193,9.148387096774194,2020,True,False,False,False,False,False,False,False,False,False,False,False,0
33.785714285714285,0.3430821147356581,83.32142857142857,7.214285714285714,0.4571428571428572,9.835714285714284,2017,False,True,False,False,False,False,False,False,False,False,False,False,1
52.0,0.0,71.07142857142857,7.035714285714286,0.0214285714285714,10.650000000000004,2013,False,True,False,False,False,False,False,False,False,False,False,False,0
63.785714285714285,0.0,35.57142857142857,8.142857142857142,0.0071428571428571,10.685714285714283,2012,False,True,False,False,False,False,False,False,False,False,False,False,0
56.25806451612903,0.0,44.96774193548387,5.548387096774194,0.0096774193548387,8.487096774193544,2013,False,False,False,False,False,False,False,False,False,False,False,True,0
46.892857142857146,0.0,82.92857142857143,6.357142857142857,0.7035714285714285,8.035714285714286,2019,False,True,False,False,False,False,False,False,False,False,False,False,0
65.73333333333333,0.0,59.96666666666667,7.7,0.0,11.596666666666668,2008,False,False,False,False,False,False,False,False,True,False,False,False,1
67.3225806451613,0.0,46.516129032258064,6.096774193548387,0.0451612903225806,13.629032258064516,2013,False,False,False,False,True,False,False,False,False,False,False,False,1
54.935483870967744,0.1739903479806959,54.67741935483871,5.774193548387097,0.1129032258064516,10.564516129032258,2011,False,False,False,False,False,False,False,False,False,True,False,False,0
51.935483870967744,0.0,82.3225806451613,4.645161290322581,0.2935483870967741,7.880645161290323,2019,True,False,False,False,False,False,False,False,False,False,False,False,0
72.46666666666667,0.0,38.36666666666667,6.6,0.01,14.466666666666669,2015,False,False,False,False,False,True,False,False,False,False,False,False,0
70.0,0.0,47.45161290322581,3.161290322580645,0.0032258064516129,14.083870967741936,2020,False,False,False,False,False,False,True,False,False,False,False,False,1
67.29032258064517,0.0,46.903225806451616,4.580645161290323,0.0225806451612903,10.967741935483868,2008,False,False,False,False,False,False,False,False,False,True,False,False,1
51.38709677419355,0.0,51.74193548387097,3.612903225806452,0.1548387096774193,9.567741935483872,2012,True,False,False,False,False,False,False,False,False,False,False,False,0
77.58064516129032,0.0,40.64516129032258,4.451612903225806,0.0,11.367741935483874,2015,False,False,False,False,False,False,False,True,False,False,False,False,0
63.64516129032258,0.0,72.09677419354838,6.161290322580645,0.064516129032258,10.451612903225804,2011,False,False,False,False,False,False,False,False,False,True,False,False,1
67.61290322580645,0.0,62.38709677419355,6.161290322580645,0.0129032258064516,13.209677419354838,2015,False,False,False,False,True,False,False,False,False,False,False,False,0
65.06451612903226,0.0,63.903225806451616,3.838709677419355,0.0516129032258064,13.409677419354846,2015,False,False,False,False,False,False,True,False,False,False,False,False,1
53.67857142857143,0.0,51.535714285714285,3.9642857142857135,0.0999999999999999,10.839285714285714,2014,False,True,False,False,False,False,False,False,False,False,False,False,0
64.45161290322581,0.0,37.74193548387097,5.064516129032258,0.0032258064516129,11.600000000000003,2010,False,False,False,False,False,False,False,True,False,False,False,False,1
53.83870967741935,0.0,70.6774193548387,5.935483870967742,0.1741935483870967,10.338709677419354,2018,False,False,True,False,False,False,False,False,False,False,False,False,0
61.3,0.0,53.36666666666667,4.3,0.07,8.653333333333329,2008,False,False,False,False,False,False,False,False,False,False,True,False,0
63.8,0.0,76.56666666666666,5.766666666666667,0.0033333333333333,10.85,2015,False,False,False,False,False,False,False,False,True,False,False,False,0
28.41935483870968,1.099822199644399,79.0,6.354838709677419,0.1516129032258064,8.170967741935485,2020,True,False,False,False,False,False,False,False,False,False,False,False,0
